#{"t_start": 1680577201.635132, "env_id": null}
r,l,t
0.359876,2203,10194.29446
0.35397,2433,10206.419595
0.329661,2423,10210.477388
-0.339,1189,10212.47315
0.036225,1144,10214.277272
-0.037282,2110,10226.64331
0.576171,1261,10228.698817
0.594146,1385,10231.194628
0.05249,1568,10234.149308
0.019855,881,10235.740253
0.414064,2304,10240.345546
0.192297,2777,10253.821067
0.505227,1548,10256.52836
0.546698,1705,10259.466419
0.057959,1846,10262.624149
-0.17735,1433,10272.212941
-0.147111,991,10273.843781
0.193297,2530,10278.433178
0.204564,1245,10280.705439
0.418816,1733,10284.092378
0.661478,894,10285.751436
0.11565,1277,10295.408706
0.518486,1906,10298.93816
-0.05785,1608,10302.1594
0.286042,1775,10305.777169
0.471259,1789,10309.360621
0.271453,2414,10319.43704
-0.108189,1119,10321.414473
-0.169791,1048,10323.215568
0.420107,2801,10327.864136
0.043881,731,10329.141004
0.179714,1790,10339.838488
-0.104337,952,10341.424159
0.251965,1635,10344.735387
0.488053,1982,10348.902754
0.416565,1562,10352.187501
0.039437,2742,10361.549078
0.176059,1559,10364.568593
0.575279,1436,10367.102521
-0.329,898,10368.781111
0.034737,1282,10371.205323
-0.103708,2111,10381.158518
0.139453,973,10382.691387
0.511813,2035,10385.994529
-0.17935,986,10387.624857
0.342308,1694,10390.606626
0.043971,1686,10400.30414
0.494803,1704,10403.080223
0.407389,2794,10408.194494
0.223277,1623,10411.116706
0.115519,2712,10424.269996
-0.352,957,10425.894699
0.127057,1242,10427.957629
-0.334,946,10429.622519
0.285924,1465,10432.023849
-0.314,1577,10434.957134
0.051402,684,10436.188935
0.225589,1732,10446.385203
0.017057,2657,10451.187888
0.67183,1283,10453.315394
0.560079,1673,10456.319612
0.306737,1594,10467.095873
0.573541,1894,10470.26766
0.36594,2377,10474.720028
0.562464,1340,10477.260144
0.218277,2035,10489.066787
0.168883,1469,10491.6285
0.314008,2964,10496.972207
0.070728,1052,10498.867065
0.116238,1461,10501.476841
0.03632,1966,10511.997003
0.003402,2657,10516.33407
0.023136,1623,10519.227562
0.508595,1480,10521.891819
0.102028,2266,10532.4263
-0.029298,1151,10534.174652
0.2503,1635,10537.097217
0.155711,2215,10541.056003
0.54077,1324,10543.431729
0.260527,2600,10555.63675
0.061959,1200,10557.695863
-0.343,624,10558.85611
0.343398,1907,10562.446159
0.35297,1793,10565.732546
0.162883,2631,10577.197989
0.060484,1205,10579.207356
0.060302,2410,10583.650231
-0.04685,1748,10586.990611
0.202692,1815,10598.410469
0.216053,2190,10602.197764
0.597282,1280,10604.798105
0.031058,1543,10607.837699
-0.100531,1217,10610.181533
-0.080913,1007,10612.186581
0.222488,2191,10622.590539
0.410202,1821,10625.845889
0.31245,2986,10631.318249
0.365538,1430,10634.010499
0.489069,2241,10645.636752
0.013402,1023,10647.727174
0.021518,814,10649.443626
0.249138,1480,10652.545871
0.276734,1700,10655.961075
0.19923,2929,10669.270331
0.172238,1412,10672.013908
0.324495,1463,10674.709072
0.200059,1486,10677.364382
-0.138189,1514,10680.11229
0.391627,2279,10691.69023
0.298984,1817,10694.885029
0.379074,2497,10699.017141
-0.11433,1752,10702.037703
0.07265,960,10709.887229
0.405629,1893,10713.231489
0.676451,880,10714.930818
0.366901,3420,10721.798628
0.063971,1792,10731.572087
-0.061119,751,10732.816664
0.35294,3274,10738.268082
0.032136,1420,10740.681185
0.020402,1591,10743.605837
0.451216,1944,10754.884974
0.380974,3762,10761.200225
-0.344,1326,10763.660666
-0.058674,902,10765.353382
0.348876,2179,10777.10603
0.187701,1270,10779.425294
-0.077,2446,10784.143875
0.092668,1526,10787.076309
-0.231288,840,10788.698398
0.400682,2430,10799.558647
-0.328,1230,10801.512359
0.443958,1971,10805.043468
0.426111,2336,10809.24182
0.146272,3154,10822.305503
-0.103133,1818,10825.899068
0.423661,1904,10829.615477
0.434612,1472,10832.37642
0.208432,1056,10834.464316
0.102344,2799,10847.266097
-0.040298,1815,10850.435234
0.341843,2172,10854.462027
-0.034337,2514,10865.433918
0.127564,2047,10868.833709
0.199432,1562,10871.642126
0.108322,1200,10873.778845
0.332773,3599,10886.415703
0.35997,3582,10892.910657
0.328357,2595,10897.885117
0.285042,2456,10910.313621
-0.092118,918,10911.928074
0.417957,2830,10917.260508
0.004643,1149,10919.399558
0.591152,1532,10922.180254
-0.088274,2216,10932.982335
0.46771,1974,10936.553141
0.35097,2608,10941.399004
-0.039422,1041,10943.414992
0.312153,2166,10954.638997
-0.001357,1993,10958.472471
0.188157,1701,10961.751858
0.102028,2462,10966.529071
-0.056531,941,10975.012793
0.33158,3428,10981.036284
0.25522,1148,10983.068489
0.223488,1475,10985.77863
0.384856,2445,10998.600623
0.137564,2272,11002.443486
0.410493,3276,11008.94277
0.153043,1175,11011.39827
0.398951,2856,11022.081847
0.203816,1642,11025.355074
0.499486,1906,11029.175069
-0.103942,1208,11031.526912
0.259527,1379,11041.645468
0.180714,3219,11046.971392
0.078538,1332,11049.407801
0.557311,1125,11051.44258
0.544942,950,11053.122494
-0.000598,1922,11064.203356
0.300308,1713,11067.351991
0.512568,1650,11070.529855
-0.025502,2539,11075.848726
0.059484,1710,11079.591656
0.186515,1744,11089.154963
0.287863,2415,11093.826416
0.139564,1071,11095.74976
0.201692,2798,11100.509148
-0.129312,1167,11109.414138
0.319308,1798,11112.529638
0.529757,2129,11115.781666
-0.060591,1346,11117.966991
0.34794,2568,11129.673085
0.606706,1495,11132.409595
-0.097118,1818,11135.828788
-0.17335,1181,11138.145358
-0.124121,653,11139.38714
0.089668,1811,11142.772055
0.297098,1305,11152.940018
-0.070591,2450,11157.177275
-0.012771,884,11158.794026
0.35345,1985,11162.417194
0.639773,1077,11164.447964
-0.112,1152,11166.3871
0.360773,2286,11177.585776
0.124519,1735,11180.701394
0.356473,2330,11185.258196
-0.125189,1095,11187.550638
0.36397,1574,11196.845843
0.333464,3240,11203.347306
0.236661,1849,11207.272479
0.268734,2661,11217.912494
-0.163791,735,11218.982891
0.35497,1826,11222.024497
0.206621,2921,11227.130038
0.176883,2002,11230.472795
0.220297,1164,11239.904847
0.097668,1718,11242.776412
0.434169,2704,11247.699614
0.020518,1591,11250.279845
0.112238,1570,11259.804964
0.072139,2394,11263.879802
-0.024282,765,11265.311665
0.334737,3009,11270.420165
-0.257288,917,11271.990076
-0.215034,964,11281.070038
0.616335,1327,11283.010364
0.173396,1767,11286.063886
0.600265,1241,11288.308774
0.090668,1304,11290.671958
0.397381,2871,11301.428409
0.17223,2067,11305.178473
-0.054422,1301,11307.815484
0.440034,2045,11311.885715
0.002139,940,11313.828194
0.188157,1753,11324.569204
-0.06685,1192,11326.646474
0.615109,1242,11329.06005
0.030136,2786,11334.447653
0.156124,1236,11336.796908
0.256138,2000,11347.282847
0.311495,2535,11351.57019
0.632264,994,11353.203997
0.25222,1721,11356.2124
0.108344,1193,11358.342978
-0.339,1606,11369.680328
0.462031,1533,11372.420016
0.465131,2575,11377.525922
-0.034674,1104,11379.501035
0.352876,1294,11381.824198
0.348908,2406,11392.695729
0.377773,2046,11396.301296
0.007402,1294,11398.701474
0.594146,1005,11400.481446
-0.025502,3207,11413.375827
-0.194892,1268,11415.343725
0.057421,1034,11417.176333
0.44134,2054,11420.880057
0.188157,1263,11423.330508
0.154322,2210,11435.245347
0.182701,1449,11438.030351
0.148564,1252,11440.560193
0.509116,2555,11445.771514
0.10665,1927,11449.70236
0.35897,2457,11460.49737
0.546588,1298,11462.737797
0.212053,3156,11468.311088
-0.113719,1101,11470.207185
0.504509,1669,11480.476648
0.309308,1897,11483.733127
0.319538,1879,11487.171888
0.422807,3424,11493.706881
0.137807,1846,11503.531202
0.182714,1687,11506.71217
0.24822,2710,11511.7201
0.485613,1520,11514.440348
0.228488,2189,11525.83628
0.391131,2575,11530.4343
0.555591,1860,11533.431775
0.283924,1997,11537.047672
-0.04885,1038,11546.36938
0.318924,3054,11552.107449
-0.020623,887,11553.790279
0.397533,2766,11558.752633
-0.149111,1251,11566.620613
-0.043531,1403,11568.907902
0.393957,2780,11573.876048
0.35694,1749,11577.031051
0.36097,2170,11587.522318
-0.195892,1153,11589.343722
0.264453,3250,11594.665376
-0.021623,2139,11598.559254
0.04632,1346,11608.213701
0.054994,2763,11612.651501
0.548907,1358,11615.099149
0.232688,2683,11619.935306
0.124519,1502,11630.302389
0.296153,1976,11633.581596
0.363475,2528,11638.19909
0.606042,1150,11640.339662
0.646406,1266,11642.655485
0.303308,2075,11653.317964
-0.114719,1457,11655.902424
0.179714,1895,11659.321227
0.580325,1699,11662.445344
-0.071307,1980,11666.28756
0.305404,1661,11676.324558
0.335808,2490,11681.198347
0.065421,1480,11684.018789
-0.028422,1031,11686.038281
0.496417,2053,11696.214577
0.185014,2135,11699.781308
-0.027406,1920,11703.402203
0.471428,1840,11706.809631
0.136043,2498,11717.947471
0.100028,1537,11720.204137
-0.273452,839,11721.656344
0.243053,2743,11727.197622
0.520807,1373,11729.976591
0.348,2332,11742.886791
0.010737,1009,11744.688666
0.470535,1697,11748.051589
0.361621,1861,11751.458681
0.132807,1709,11754.631094
0.530103,1476,11764.210589
-0.35,1661,11766.958378
0.025737,2374,11771.17046
-0.344,1985,11774.678908
0.263965,1665,11784.099909
0.308404,1779,11787.282447
-0.099708,735,11788.837795
0.181714,2526,11794.019974
0.043057,1190,11796.073377
0.360773,1618,11799.381305
0.276043,2880,11812.032792
0.110028,2356,11816.237362
0.153057,1375,11818.570563
0.10387,1404,11821.035964
0.185557,2479,11832.967946
0.344876,1905,11836.344506
0.190714,1236,11838.593555
0.108703,2620,11843.082093
0.086668,1110,11852.571383
0.112238,2114,11856.256054
0.187714,1989,11859.870684
0.108368,1156,11861.968294
0.189883,2915,11873.527056
0.237589,2211,11877.284479
0.247688,1064,11879.233381
0.496756,2023,11882.948039
0.44724,3212,11896.851472
0.165515,1741,11899.721111
0.021518,1706,11902.910565
0.121057,2220,11907.283634
0.259965,967,11909.318411
0.325304,3014,11921.33438
0.039807,1259,11923.781504
0.033887,1507,11926.749343
0.618811,1206,11929.125632
-0.118,915,11930.985663
0.381389,2491,11941.920807
0.297667,2140,11945.607014
0.303357,2934,11950.555707
0.167883,1829,11960.037031
0.476219,1635,11962.754394
-0.198126,1030,11964.626813
-0.081598,662,11965.835375
0.194014,2715,11970.518757
-0.234557,981,11972.275544
0.179322,1047,11979.99211
0.592016,1438,11982.201701
0.133057,1703,11985.023917
0.2503,2102,11988.549428
0.076728,1379,11990.979251
0.361908,2527,12001.806273
-0.014942,1495,12004.411178
-0.142159,1192,12006.605227
0.54039,1572,12009.519017
0.285799,1281,12011.932612
0.265588,2814,12024.709899
-0.049674,1183,12026.922678
0.195157,1926,12030.750524
-0.014502,2828,12036.341151
0.149711,1496,12048.50516
0.201557,1622,12051.772057
0.339538,1833,12055.399855
0.197714,2271,12059.391931
-0.164677,1447,12062.06947
-0.144121,789,12072.260509
0.122057,2981,12077.466156
0.354908,1418,12079.943836
0.130807,1674,12083.146271
-0.074307,1280,12085.489782
0.325621,1890,12095.110331
0.406329,1634,12098.205701
0.339699,2530,12103.545997
0.521108,1549,12106.829483
0.380876,2129,12117.164052
0.058421,2058,12120.60195
-0.166979,1165,12122.669249
0.345773,2110,12126.437458
0.247138,2002,12137.376311
0.149921,1180,12139.288849
0.511693,2584,12143.894711
-0.176791,1136,12145.915404
0.352908,1664,12148.821738
-0.127312,1849,12158.788048
0.544936,1316,12161.208335
0.599211,1149,12163.480914
0.35494,2043,12167.800256
0.408811,2341,12172.588739
-0.019531,1417,12181.758382
-0.010623,901,12183.123086
0.046994,1838,12186.223301
0.24922,1410,12188.689362
-0.033295,6476,12206.695807
0.220277,1790,12210.356376
0.368737,1656,12213.762468
0.33258,2100,12226.236943
0.11165,1151,12228.210854
0.196557,1375,12230.870347
0.014402,1405,12233.479885
0.237589,2188,12237.292816
0.032518,1411,12239.757466
0.003139,843,12245.497187
0.289098,1788,12248.251231
0.690836,701,12249.521677
-0.010942,2091,12253.388282
-0.004531,769,12254.649559
0.335737,1704,12257.606098
0.460558,1716,12267.345191
0.146495,2823,12272.648272
0.340808,2130,12276.785089
0.415096,2256,12288.407387
0.423517,2265,12292.218828
0.012139,2429,12296.478313
0.466108,1636,12299.307127
-0.007357,2840,12310.885858
0.226488,1550,12313.514926
-0.15644,1869,12316.860898
0.191297,2374,12321.080671
0.473585,1504,12329.808443
0.294042,2730,12334.617777
0.35394,1773,12338.151054
0.530154,1600,12341.33215
0.281734,1669,12344.484882
-0.018623,2669,12355.968832
-0.043298,1455,12358.607538
0.045437,1359,12361.087024
0.024518,2221,12365.031051
0.336808,1590,12374.929744
0.401413,2844,12379.971104
-0.168979,895,12381.567335
-0.141118,1007,12383.502693
0.466657,2763,12394.474389
0.304308,3021,12400.070276
0.450339,1885,12403.734742
0.331661,1706,12406.922611
0.443513,2346,12417.884653
0.058421,1537,12420.572038
0.326699,2037,12424.354507
0.012225,1494,12427.190407
0.316843,1769,12430.432585
0.459217,1980,12441.580724
0.084302,1658,12444.772436
0.030136,1328,12447.391031
0.213053,2623,12452.322304
0.156322,2651,12464.79359
0.546558,1095,12466.985305
0.494955,1693,12470.458755
0.45089,1984,12474.116551
0.021518,1764,12481.574703
0.044881,1490,12483.930649
0.56698,1517,12486.457962
0.098703,1074,12488.380903
0.377747,2376,12492.476789
0.167059,1382,12494.814553
0.175883,1709,12505.426899
0.48871,1974,12509.439215
0.065305,2749,12515.069207
0.598338,1413,12517.907981
0.319308,1561,12527.510527
0.412043,2963,12533.431036
0.237688,2082,12537.094276
-0.145159,985,12538.849253
-0.352,915,12540.42227
0.548338,1413,12551.438693
0.555971,1712,12554.28417
0.057421,1492,12556.909615
0.248965,1287,12559.084435
0.133057,2030,12562.599952
0.182557,2086,12571.734623
0.600739,1140,12573.76572
0.474249,1719,12577.260436
0.098028,2158,12581.278322
-0.34,911,12582.964917
-0.17935,758,12591.648659
0.083728,2347,12595.187435
0.197297,1468,12597.813368
0.566869,1551,12600.573978
-0.189121,818,12602.011191
0.34894,1684,12605.059255
0.336773,2699,12615.858099
-0.15244,1453,12618.416328
0.508008,1211,12620.573919
0.185564,1227,12622.882768
0.179714,2686,12634.549245
-0.352,1699,12637.997405
0.27822,2328,12643.043996
0.506907,1703,12646.618186
0.524753,1440,12649.546765
0.424355,3074,12661.951985
0.054495,1412,12664.428463
0.109703,1634,12667.322875
0.184557,1963,12670.817373
0.36094,2045,12681.204391
0.17423,1885,12684.668755
0.661558,1095,12687.001753
0.558279,1436,12689.880133
-0.348,1763,12693.514589
0.069959,1342,12702.416846
0.565615,1916,12706.048756
0.136043,1199,12708.464097
0.256138,2488,12713.119035
-0.083274,1099,12715.074707
0.499522,1312,12721.807044
0.409809,2245,12725.591002
0.022136,2963,12730.557955
0.507014,1823,12733.823798
0.391876,2141,12744.229817
0.452504,1872,12748.081621
-0.172979,1335,12750.877581
0.144495,1928,12754.727622
-0.006138,2438,12767.195338
0.286667,1066,12769.171604
0.438189,2043,12773.204572
-0.237288,1258,12775.417634
0.025737,924,12776.96836
0.472955,1693,12780.084968
-0.213029,688,12786.360498
0.436583,1796,12789.373413
0.475529,1807,12792.577061
0.091023,2558,12796.827285
-0.17335,1789,12806.782225
-0.141121,823,12808.299596
-0.136189,1151,12810.536013
0.472204,1363,12813.330404
0.145711,2886,12819.403967
0.136807,1220,12821.991144
0.064484,1189,12828.777686
0.335699,2610,12833.893653
-0.34,1196,12836.333507
0.187866,2286,12840.320549
0.005498,1114,12842.24802
0.510362,2028,12852.582951
-0.048674,2041,12856.004997
0.337699,1801,12858.948646
-0.113,1090,12860.952338
0.060959,1217,12863.263725
0.144711,2402,12875.25526
0.040887,1362,12877.865718
0.632148,840,12879.598276
0.390355,3139,12885.964625
0.610335,1327,12896.341556
0.550996,1469,12898.775395
0.245138,1530,12901.518811
0.339808,3190,12906.908965
0.022881,1342,12913.873905
0.055437,1238,12915.752716
0.095368,2109,12919.458337
0.163701,1148,12921.414466
0.285924,1986,12924.912404
0.123519,1240,12927.170517
-0.126489,868,12935.317512
0.479879,2463,12939.379808
-0.050531,1399,12941.829139
0.36694,2215,12945.597245
0.349808,2037,12956.763387
0.260378,2228,12960.283095
-0.344,1615,12962.845628
0.411794,1949,12966.292834
0.31045,2180,12977.729393
0.274863,1814,12980.651107
0.330699,2778,12985.990405
0.067305,1492,12988.78881
0.209404,1251,12991.134897
0.506698,1604,13000.524442
-0.006357,1678,13003.7018
0.278598,2658,13009.231046
-0.309083,939,13011.091246
0.299308,2246,13021.531714
0.101344,2334,13025.242044
0.553109,1308,13027.56888
0.441244,2773,13032.243541
0.155384,1844,13043.178944
0.211042,2308,13046.870349
-0.142121,888,13048.441746
0.115368,1276,13050.739007
-0.127489,2550,13055.286203
0.246138,2539,13065.878541
0.409917,2113,13069.65346
0.179714,2221,13073.458408
0.049737,1868,13076.768219
-0.298452,1877,13086.16073
0.33458,1369,13088.613862
-0.005357,2804,13093.526341
-0.119719,830,13095.06557
0.300308,1882,13104.851973
0.229564,1949,13108.311931
0.124701,1354,13110.979242
0.340773,3094,13117.106066
-0.050422,1559,13127.826093
0.472301,1748,13130.717713
0.028136,1353,13133.240613
0.286984,3118,13138.635716
0.310404,2657,13150.206966
0.595368,1522,13152.860848
0.329699,3003,13158.260285
0.00955,1066,13160.053886
0.328621,2330,13172.37113
-0.348,900,13173.936116
0.490108,1636,13177.209379
0.34894,2325,13181.92139
0.190396,1861,13185.299352
0.620914,1193,13192.984011
0.437553,2629,13197.754781
0.274527,2610,13202.554555
-0.054422,1920,13205.972645
-0.084913,1187,13214.51346
0.071139,2859,13219.198346
0.419801,1560,13221.809218
0.210059,1687,13225.204559
0.383409,1862,13235.946911
0.640322,1052,13237.97929
-0.091118,1614,13240.873532
0.443702,1915,13244.360033
0.387162,3452,13250.906798
0.366699,2050,13261.246553
0.373977,3086,13266.628433
-0.232113,1393,13269.106846
0.12323,1409,13271.514508
0.302042,1479,13280.752177
0.568183,1294,13283.05332
0.176883,2232,13286.917649
0.022518,1496,13289.643117
0.530784,1366,13292.091463
-0.01668,2937,13303.432084
0.071305,1018,13305.279186
0.28997,2724,13310.028094
0.347737,1768,13313.208855
0.639892,1344,13319.748844
0.006855,1564,13322.188918
0.095668,1225,13324.361195
0.345,1801,13327.577665
0.472427,1538,13330.159488
0.047881,1651,13341.377127
0.013225,991,13343.03387
0.258453,1812,13346.528923
0.469787,1648,13350.035323
-0.150304,1023,13352.169777
0.079139,2064,13356.251092
0.648204,1429,13366.875804
0.365939,3025,13372.853746
0.006862,1325,13375.165512
0.227384,1990,13378.427999
0.342876,2242,13389.442696
0.197564,1201,13391.568037
0.235297,1125,13393.566602
0.051887,1512,13395.958004
0.557229,1287,13398.298949
0.511386,1942,13409.599979
0.124314,1605,13412.244839
0.340808,2629,13416.827312
0.041971,1575,13419.681983
0.116238,2081,13429.905994
-0.12,1614,13432.494546
0.201692,1350,13434.895632
0.034737,1183,13437.013202
0.684381,978,13438.777001
0.016643,2415,13442.923205
-0.125111,1110,13450.66434
0.398594,2233,13454.730518
0.286799,2005,13458.229562
0.269598,2370,13462.348489
0.203396,1478,13472.987632
0.341308,1513,13475.766177
0.184714,1948,13479.609052
-0.007357,1729,13483.051712
0.126792,1286,13485.568843
0.249661,2154,13495.525727
-0.134312,669,13496.60114
0.343876,2604,13501.378678
-0.008771,1029,13503.226975
-0.05985,1051,13505.232678
0.245488,3122,13518.214072
0.624562,972,13519.948566
0.467871,2340,13524.550762
0.474875,1879,13528.267074
0.122057,2666,13539.874019
-0.122719,1198,13542.167489
0.313404,2123,13546.352592
-0.15344,1008,13548.416001
-0.127189,577,13549.613902
0.35697,2611,13561.186213
0.213557,713,13562.260005
0.113238,1736,13565.301626
0.57204,1601,13568.217721
0.085302,2939,13573.526189
0.135807,1693,13583.431731
0.510917,1772,13586.778188
0.45289,1984,13590.66091
-0.182892,1371,13593.457196
0.342661,1840,13597.216324
0.05532,1196,13607.007356
0.568003,1121,13608.97696
0.318357,2521,13613.777064
0.011855,940,13615.43863
0.233488,1483,13618.115767
0.415717,2466,13628.162335
0.343808,1709,13631.08551
0.584244,1608,13634.021003
0.096668,1535,13636.554459
0.106028,2350,13647.604141
-0.024502,2007,13650.799988
-0.333,890,13652.465175
-0.047531,2725,13656.962313
-0.138189,659,13658.181191
0.339967,3296,13670.576363
-0.180791,1061,13672.411742
0.282734,1350,13674.706909
-0.118502,2213,13678.406096
0.197564,3053,13691.402873
0.026225,1434,13693.863806
0.489866,1250,13695.99508
0.08349,1288,13698.203598
-0.321,1320,13700.429555
0.329621,1685,13703.359193
-0.232557,1298,13713.300883
0.606523,1118,13715.171852
0.053484,2363,13719.785289
0.09349,1452,13722.608447
0.359737,1744,13725.928463
0.63853,1003,13734.332461
0.019225,1646,13737.076798
0.028136,2524,13741.668353
-0.087675,895,13743.232597
0.374908,2064,13746.932971
0.007229,1155,13754.971577
0.201157,1212,13756.93639
0.353908,2406,13761.307093
0.06587,1085,13763.298836
0.341843,2378,13767.563742
0.031377,1204,13776.349993
0.197124,1392,13778.659508
-0.346,1903,13781.976151
0.161515,2251,13785.807302
0.482506,2363,13797.66421
0.460678,2247,13801.365208
0.475836,1902,13804.894989
0.097926,1875,13808.011342
0.099421,866,13809.599816
-0.108708,1940,13819.531449
0.094305,1113,13821.371849
0.273231,2875,13827.032968
0.010855,1008,13828.783715
0.468207,1491,13831.850867
0.576108,1822,13843.008588
0.327951,2642,13848.095176
0.228167,1791,13851.548902
0.190157,2243,13855.023417
0.300871,2340,13865.134434
-0.352,1631,13868.135422
-0.126121,1092,13870.079495
-0.351,1023,13871.903042
0.176557,986,13873.667902
0.380591,3350,13885.934326
0.01555,1034,13888.021364
0.088305,950,13889.917151
0.486216,2553,13895.088575
0.207816,3143,13908.853539
0.371773,1858,13912.35979
-0.027295,1026,13914.458586
0.353808,1903,13918.233277
0.156515,1681,13921.509578
-0.134312,631,13927.084236
-0.04885,1505,13929.471706
0.535585,1504,13932.09573
0.166322,2423,13936.496748
-0.05906,1482,13938.945118
0.161515,1355,13948.109291
0.681535,1177,13950.1486
0.577892,1344,13952.833004
0.562907,1703,13956.19964
0.051971,1513,13959.241045
0.5887,1754,13962.745448
-0.345,1199,13971.41597
0.281734,1704,13974.264141
0.139272,2369,13978.39576
0.344843,1778,13981.339519
0.269598,2204,13991.660098
0.416516,2547,13995.950529
0.497758,1676,13998.908149
0.346843,3144,14004.4728
0.364908,2114,14015.961803
0.439135,2638,14020.663598
-0.086274,1417,14023.07335
0.365268,2874,14034.994134
-0.119,1893,14038.287338
-0.025502,810,14039.742217
0.508041,1180,14041.694137
0.647913,1038,14043.607857
0.464803,1704,14046.521755
-0.017295,1318,14055.698865
0.35097,1675,14058.421014
-0.349,2186,14062.324913
0.226589,1595,14065.409827
0.44358,1817,14068.805811
0.48692,1824,14079.27806
0.221384,1982,14082.744003
-0.339,1499,14085.674424
0.077421,1862,14088.888933
0.255378,1689,14097.90815
0.328699,1226,14099.837378
0.224384,2474,14104.076283
-0.097603,998,14105.839232
0.03832,914,14107.485172
0.244488,1781,14110.675967
0.351,2431,14120.292452
-0.014771,1094,14122.248672
0.350908,1909,14125.688015
0.339843,3331,14138.896275
0.063421,1769,14141.698705
-0.113489,1072,14143.671387
0.116238,1921,14147.114321
0.510472,1354,14149.419276
0.255378,2437,14159.194096
-0.006942,1634,14161.784609
-0.155677,935,14163.240078
0.693159,1026,14164.830545
0.573481,1292,14167.125355
0.422747,2293,14171.310482
-0.11333,1497,14180.352993
0.380881,2622,14185.078288
-0.013942,2046,14189.160861
0.049437,1034,14191.282097
0.112703,1383,14193.755724
0.516503,1397,14203.871927
0.384,3374,14210.65889
0.244138,1520,14213.461159
0.027136,1111,14215.382435
0.35497,3218,14228.921837
0.395975,2620,14233.58507
0.457766,1359,14236.081581
0.487023,1655,14239.106046
0.206936,3242,14251.639601
0.111432,1285,14254.33004
-0.062913,1276,14256.976364
-0.149268,1026,14259.110661
0.070484,913,14260.918533
0.185866,2869,14271.338564
-0.018502,1418,14273.930645
0.119028,1392,14276.375671
0.472457,2869,14281.358383
0.026136,1662,14290.379261
0.323661,2705,14295.010204
0.095368,1417,14297.620254
0.06287,1772,14300.565428
0.050994,1525,14309.718914
0.173711,1558,14312.459345
0.31145,2646,14317.731812
0.119948,1184,14320.050819
0.004855,2053,14324.262593
-0.014674,1540,14333.344691
0.115519,1218,14335.421119
0.227167,1547,14338.256114
-0.089675,1361,14340.469392
0.319,1339,14342.884171
0.281863,2133,14353.309089
0.419832,2521,14357.519367
-0.11533,1625,14360.416643
0.226692,1537,14363.302642
0.34894,2601,14375.63607
0.275799,1383,14378.08126
0.218167,2775,14383.277673
0.193157,1321,14385.820879
0.07587,847,14387.595169
0.482878,1948,14396.832592
0.588079,1288,14398.997225
0.663146,1103,14400.983336
-0.02413,921,14402.622267
0.184714,3048,14408.584748
0.34894,2586,14419.347341
0.24922,2159,14423.277756
-0.111312,1626,14426.758277
-0.123312,969,14428.892769
0.504513,2346,14440.114188
0.048971,1728,14443.376375
0.487317,1451,14446.337762
0.473122,1730,14449.920064
0.091668,2209,14454.115231
0.517331,1498,14463.041074
0.241783,1885,14466.088192
0.031136,1596,14468.918597
-0.047345,1785,14472.031466
-0.000516,1393,14474.472964
0.312495,2930,14485.000945
0.005139,1004,14486.791008
0.085302,2367,14490.806831
-0.094133,1732,14493.973295
0.284042,1848,14504.278667
-0.118719,1563,14506.928619
0.234783,2999,14511.851023
0.600712,1264,14514.163608
0.437419,2251,14525.074047
0.272453,2300,14528.89555
0.115519,2167,14532.707258
0.41744,1633,14535.688889
0.320538,2567,14545.708786
0.097023,1087,14547.829097
0.316538,2487,14552.813538
-0.065113,1315,14555.433518
0.049994,1203,14557.890195
0.409277,2572,14569.518979
0.012139,1278,14572.075978
0.236277,1895,14575.469777
0.603907,1703,14578.58982
